rouge1_f,rouge2_f,rougeL_f,bleu,bert_p,bert_r,bert_f1
0.022018348623853212,0.0,0.014678899082568806,0.00048276068327981033,-0.41892656683921814,0.02656823769211769,-0.20467783510684967
0.17110799438990182,0.07032348804500703,0.1402524544179523,0.0376508667665725,-0.34839892387390137,0.07649324834346771,-0.1434861719608307
0.1288981288981289,0.016701461377870565,0.09563409563409563,0.004065161704548802,-0.2235739827156067,0.1104702427983284,-0.06053655222058296
0.034267912772585674,0.0,0.024922118380062305,0.0010326466017582104,-0.8273797035217285,0.06022051349282265,-0.42451339960098267
0.09944751381215469,0.07222222222222223,0.09392265193370165,0.022601975746579708,-0.051112134009599686,0.2945193946361542,0.1172420009970665
0.2095808383233533,0.030120481927710843,0.1377245508982036,0.007524469852738198,0.03653130680322647,0.028561826795339584,0.034114740788936615
0.18823529411764706,0.041420118343195256,0.12352941176470587,0.014380099079522249,-0.164211705327034,0.017741752788424492,-0.07318645715713501
0.07272727272727271,0.012195121951219513,0.0606060606060606,0.002160599932394557,-0.20152196288108826,0.14230579137802124,-0.03394204378128052
0.1160409556313993,0.03767123287671233,0.08532423208191127,0.017102953180103755,-0.3900984823703766,0.07061470299959183,-0.1689406782388687
0.15882352941176472,0.07100591715976333,0.11176470588235293,0.03939926828300877,0.025761064141988754,0.2990354001522064,0.16010844707489014
0.05263157894736842,0.005291005291005292,0.03684210526315789,0.0007955446965507413,-0.2892474830150604,0.01769152469933033,-0.13882479071617126
0.21826280623608021,0.058165548098434015,0.1202672605790646,0.028379355127083592,-0.06277453154325485,0.19305603206157684,0.063398577272892
0.20384615384615384,0.05405405405405406,0.11538461538461538,0.01771840652286218,-0.8340556025505066,0.10728141665458679,-0.40952765941619873
0.18289085545722714,0.029673590504451036,0.10619469026548674,0.01992644090448956,-0.050750602036714554,0.07079757750034332,0.010889043100178242
0.23655913978494622,0.06486486486486488,0.13440860215053763,0.037128617626331004,0.0752873420715332,0.08540604263544083,0.08183610439300537
0.14606741573033707,0.062146892655367235,0.10674157303370786,0.02527542767634919,-0.09952197968959808,0.30518630146980286,0.09618401527404785
0.13986013986013987,0.04215456674473068,0.09324009324009323,0.012731248191625877,-0.08702968806028366,0.2187480926513672,0.06271768361330032
0.2765273311897106,0.16828478964401297,0.2057877813504823,0.067693285248975,0.2365671843290329,0.2957192361354828,0.267168790102005
0.22996515679442509,0.055944055944055944,0.11149825783972127,0.03550669267857316,-0.7839559316635132,-0.24157747626304626,-0.5268975496292114
0.10178117048346055,0.05115089514066496,0.08142493638676844,0.02235943021871882,-0.2378130853176117,0.06102841719985008,-0.0912160873413086
0.20707070707070704,0.08629441624365482,0.15151515151515152,0.027293657029094198,0.08321945369243622,0.18715591728687286,0.13606341183185577
0.08633093525179857,0.07710843373493975,0.08633093525179857,0.03865476056389602,-0.13669534027576447,0.3874081075191498,0.11324067413806915
0.07792207792207793,0.022801302931596094,0.0551948051948052,0.007225278000002814,-0.4002433121204376,-0.5078887343406677,-0.4523521065711975
0.12773109243697478,0.05733558178752107,0.08067226890756303,0.0170785906115666,-0.1660780906677246,0.26155370473861694,0.04013438522815704
0.2971887550200803,0.10080645161290323,0.21285140562248994,0.0700924972707133,0.00039655264117754996,0.11053851246833801,0.05639820173382759
0.023391812865497078,0.0058823529411764705,0.023391812865497078,0.0012303045691626137,-0.3867173492908478,0.023780182003974915,-0.18838682770729065
0.23353293413173654,0.10240963855421686,0.1676646706586826,0.039464254364427145,-0.011945042759180069,0.19688014686107635,0.091781847178936
0.24884792626728114,0.08333333333333334,0.16129032258064516,0.0308869083881743,-0.020333847030997276,0.10948052257299423,0.04528383910655975
0.17475728155339806,0.04390243902439024,0.11650485436893204,0.007576068012582014,-0.09542132169008255,0.04621515050530434,-0.023954622447490692
0.34220532319391633,0.10305343511450381,0.18250950570342206,0.07381768094970732,-0.008344585075974464,-0.06247338280081749,-0.0338774137198925
0.33918128654970764,0.09393346379647749,0.17543859649122806,0.010534052174242718,0.045042507350444794,0.11277687549591064,0.08017977327108383
0.2369477911646586,0.10483870967741936,0.15261044176706826,0.040258992176549865,-0.07041975855827332,0.16023430228233337,0.043798089027404785
0.15625,0.05031446540880503,0.08125,0.024418401296364294,-0.15843534469604492,0.2514021694660187,0.03962618485093117
0.2903752039151713,0.07855973813420622,0.12724306688417616,0.05754123207859088,-0.7448394298553467,-0.015247642062604427,-0.40695101022720337
0.20054200542005424,0.049046321525885554,0.11924119241192412,0.009961360025744517,-0.09876424819231033,-0.01532793790102005,-0.05568304657936096
0.22922636103151858,0.07492795389048992,0.12607449856733524,0.025329096885248682,0.00911894254386425,0.11409060657024384,0.06258171051740646
